tweets,clean_tweets
"Menteri BUMN Erick Thohir mengungkapkan peran perusahaan BUMN untuk terus menjadi lokomotif agen pembangunan dengan tujuan menciptakan jutaan lapangan kerja. Hal tersebut disampaikan Erick pada pembukaan SOE International Conference.

#BRIDukungG20
https://t.co/HcQYg603TJ",menteri bumn erick thohir peran perusahaan bumn lokomotif agen pembangunan tujuan menciptakan jutaan lapangan kerja erick pembukaan soe international conference bridukungg
"BUMN menjadi lokomotif dgn memegang 1/3 kekuatan ekonomi nasional, bertransformasi dan berkolaborasi bersama swasta &amp; UMKM demi menjaga potensi pertumbuhan ekonomi Indonesia

@erickthohir 
#BangkitBersamaET https://t.co/JKU2LoKC0p",bumn lokomotif dgn memegang kekuatan ekonomi nasional bertransformasi berkolaborasi swasta amp umkm menjaga potensi pertumbuhan ekonomi indonesia bangkitbersamaet
"MANTAN PESEPAKBOLA DUNIA BORONG PRODUK UMKM DI SARINAH

Menteri BUMN @erickthohir ajak dua mantan pesepakbola dunia, John Terry &amp; Alessandro Nesta berkeliling Sarinah &amp; memberi penjelasan tentang barang-barang hasil kerajinan Indonesia yang dijual di sana

#BangkitBersamaET https://t.co/f1LVxlTMfU",mantan pesepakbola dunia borong produk umkm sarinah menteri bumn ajak mantan pesepakbola dunia john terry amp alessandro nesta berkeliling sarinah amp penjelasan barang barang hasil kerajinan indonesia dijual bangkitbersamaet
"Ketua Umum PAN Zulkiflihasan semakin yakin terhadap Erick Thohir
@zulkiflihasan
@erickthohir 
#indonesiamaju #indonesiamerdeka #bumnuntuknegeri #bumnuntukindonesia #bumn #bumnuntuknegeri #bumnuntukindonesia #erthoforwapres #erickthohir #erickthohirwapres #erickthohirsolusirakyat https://t.co/7X6RPaOa0F",ketua pan zulkiflihasan erick thohir indonesiamaju indonesiamerdeka bumnuntuknegeri bumnuntukindonesia bumn bumnuntuknegeri bumnuntukindonesia erthoforwapres erickthohir erickthohirwapres erickthohirsolusirakyat
"@KaptenKikuk @msaid_didu klo gk tau guarantie bank dn persyaratan tender project gk usah sok""an krn hnya bikin polower elu yg gk tau jd makin bodoh..
BUMN jual pengelolaan Toll krn butuh uang utk bayar hutang dr pekerjaan project itu.",didu klo gk tau guarantie bank dn persyaratan tender project gk sok an krn hnya bikin polower elu yg gk tau jd bodoh bumn jual pengelolaan toll krn butuh uang utk bayar hutang dr pekerjaan project
Sebwa info mengenai seberapa besar dana untuk bumn dan umkm https://t.co/6zXHEELFpM,sebwa info dana bumn umkm
BUMN akan terus melakukan program-program yang berdampak langsung pada peningkatan kualitas hidup masyarakat Indonesia. #BRIDukungG20,bumn program program berdampak langsung peningkatan kualitas hidup masyarakat indonesia bridukungg
Erick Thohir menjelaskan bahwa kedepan BUMN akan terus melakukan program-program yang berdampak langsung pada peningkatan kualitas hidup masyarakat Indonesia. #BRIDukungG20,erick thohir kedepan bumn program program berdampak langsung peningkatan kualitas hidup masyarakat indonesia bridukungg
Inklusi Keuangan menjadi salah satu isu prioritas yang dibahas dalam sesi diskusi “Peran BUMN dalam memperluas Keuangan Inklusif” #BRIDukungG20,inklusi keuangan salah isu prioritas dibahas sesi diskusi peran bumn memperluas keuangan inklusif bridukungg
@FirzaHusainID @firzahusainInc Teruji..... Brp BUMN yg merugi dibawa Erick.... Mata lu picek y,teruji brp bumn yg merugi dibawa erick mata lu picek y
"Professor Jay K. Rosengard mengapresisasi kontribusi besar PT BRI Tbk sebagai BUMN dalam mendorong dan menciptakan inklusi keuangan dan serta dalam penerapan ESG di Indonesia
#BRIDukungG20",professor jay k rosengard mengapresisasi kontribusi pt bri tbk bumn mendorong menciptakan inklusi keuangan penerapan esg indonesia bridukungg
"Senin, 17 Oktober 2022. Upaya mewujudkan inklusi keuangan dibahas bersama oleh perwakilan negara-negara G-20, pemerintahan, pimpinan perusahaan BUMN, hingga akademisi maupun peneliti.
#BRIDukungG20",senin oktober upaya mewujudkan inklusi keuangan dibahas perwakilan negara negara g pemerintahan pimpinan perusahaan bumn akademisi peneliti bridukungg
"Inklusi Keuangan menjadi salah satu isu prioritas yang dibahas dalam sesi diskusi “Peran BUMN dalam memperluas Keuangan Inklusif
https://t.co/7YFAr3IveX
#BRIDukungG20",inklusi keuangan salah isu prioritas dibahas sesi diskusi peran bumn memperluas keuangan inklusif bridukungg
"Erick Thohir pastikan kesiapan BUMN dalam mendukung kesuksesan G20 dengan bersinergi dan berkolaborasi dengan Kementerian lain, Pemerintah daerah serta pihak lainnya. 

@erickthohir 
#BangkitBersamaET https://t.co/MfXolqstAQ",erick thohir pastikan kesiapan bumn mendukung kesuksesan g bersinergi berkolaborasi kementerian pemerintah daerah bangkitbersamaet
BUMN merupakan salah satu lokomotif perekonomian Indonesia. Terutama di segmen UMKM #BRIDukungG20,bumn salah lokomotif perekonomian indonesia segmen umkm bridukungg
"Optimalisasi UMKM dan transformasi BUMN sebagai agent of development menjadi sorotan dalam Talkshow “Securing Strong and Sustainable Growth Through MSME Segment"" #BRIDukungG20 

https://t.co/YzLuifGpIG",optimalisasi umkm transformasi bumn agent of development sorotan talkshow securing strong and sustainable growth through msme segment bridukungg
"UMKM merupakan tulang punggung perekonomian Indonesia sehingga perlu terus dioptimalisasi oleh berbagai pihak, termasuk perusahaan BUMN #BRIDukungG20 

A thread",umkm tulang punggung perekonomian indonesia dioptimalisasi perusahaan bumn bridukungg a thread
"----
Menteri BUMN Erick Thohir mengajak duo pesepakbola legendaris yang berposisi sebagai defender, John Terry dan Alessandro Nesta berkeliling Gedung Sarinah, Jakarta pada Jumat (11/10/2022)

@erickthohir
#BangkitBersamaET https://t.co/x7Xak7Bm4x",menteri bumn erick thohir mengajak duo pesepakbola legendaris berposisi defender john terry alessandro nesta berkeliling gedung sarinah jakarta jumat bangkitbersamaet
dah jelek otak mesum lagi wkwkwkwkwwk menang karena kerja di BUMN aje tu cowok,dah jelek otak mesum wkwkwkwkwwk menang kerja bumn aje tu cowok
"Bapak Menteri BUMN Erick Thohir membuktikan BUMN membangun Kolaborasi &amp; Bertransformasi.
@erickthohir 
#BangkitBersamaET https://t.co/qy9SArHtfZ",menteri bumn erick thohir membuktikan bumn membangun kolaborasi amp bertransformasi bangkitbersamaet
"Menteri BUMN Erick Thohir mengatakan milenial BUMN harus menjadi Pahlawan BUMN dgn menerapkan Core Value Akhlak
BUMNsiap kontribusi utk masy Indonesia agar tercipta Indonesia maju. @erickthohir 
#BangkitBersamaET https://t.co/vcMCVAet0s",menteri bumn erick thohir milenial bumn pahlawan bumn dgn menerapkan core value akhlak bumnsiap kontribusi utk masy indonesia tercipta indonesia maju bangkitbersamaet
"Untuk mendorong inklusi keuangan dan pemerataan ekonomi masyarakat, BUMN berinisiatif melakukan Holding Ultra Mikro. Dan ini memberi dampak positif, sejak terbentuk 1 tahun yang lalu #BRIDukungG20",mendorong inklusi keuangan pemerataan ekonomi masyarakat bumn berinisiatif holding ultra mikro dampak positif terbentuk bridukungg
"Sebagaimana yang disampaikan bapak menteri BUMN Erick Thohir, Perusahaan BUMN harus bisa menjadi lokomotif agen pembangunan, dengan menciptakan jutaan lapangan kerja. #BRIDukungG20 https://t.co/MRABigWyj4",menteri bumn erick thohir perusahaan bumn lokomotif agen pembangunan menciptakan jutaan lapangan kerja bridukungg
"Untuk mendorong inklusi keuangan dan pemerataan ekonomi masalah, BUMN berinisiatif melakukan Holding Ultra Mikro. Dan ini memberi dampak positif, sejak terbentuk 1 tahun yang lalu #BRIDukungG20",mendorong inklusi keuangan pemerataan ekonomi bumn berinisiatif holding ultra mikro dampak positif terbentuk bridukungg
"Menteri BUMN Erick Thohir mengajak milenial untuk turut berkontribusi pada kemajuan serta pembangunan Bangsa dengan bergabung dengan BUMN menjadi agent of change. 

@erickthohir 
#BangkitBersamaET https://t.co/my7VT0Xyto",menteri bumn erick thohir mengajak milenial berkontribusi kemajuan pembangunan bangsa bergabung bumn agent of change bangkitbersamaet
"Holding Ultra Mikro  menjadi salah satu inisiatif Kementerian BUMN dalam mendorong inklusi keuangan serta pemerataan ekonomi kerakyatan, mampu mencatatkan kinerja positif pasca terbentuk 1 tahun yang lalu. 
#BRIDukungG20",holding ultra mikro salah inisiatif kementerian bumn mendorong inklusi keuangan pemerataan ekonomi kerakyatan mencatatkan kinerja positif pasca terbentuk bridukungg
"Peran BUMN sebagai agen pembangunan di masyarakat akan berjalan seiring dengan transformasi BUMN. Kita percaya dengan dua prioritas tersebut, BUMN dapat lebih meningkatkan perannya sebagai lokomotif pembangunan Indonesia
#BRIDukungG20",peran bumn agen pembangunan masyarakat berjalan seiring transformasi bumn percaya prioritas bumn meningkatkan perannya lokomotif pembangunan indonesia bridukungg
"Erick Thohir menjelaskan bahwa kedepan BUMN akan terus melakukan program-program yang berdampak langsung pada peningkatan kualitas hidup masyarakat Indonesia.
#BRIDukungG20",erick thohir kedepan bumn program program berdampak langsung peningkatan kualitas hidup masyarakat indonesia bridukungg
"Erick Thohir menjelaskan bahwa kedepan BUMN akan terus melakukan program-program yang berdampak langsung pada peningkatan kualitas hidup masyarakat Indonesia.
#BRIDukungG20",erick thohir kedepan bumn program program berdampak langsung peningkatan kualitas hidup masyarakat indonesia bridukungg
"Erick Thohir mengungkapkan peran perusahaan BUMN untuk terus menjadi lokomotif agen pembangunan dengan tujuan menciptakan jutaan lapangan kerja
https://t.co/RvjWpl1zi2
#BRIDukungG20",erick thohir peran perusahaan bumn lokomotif agen pembangunan tujuan menciptakan jutaan lapangan kerja bridukungg
Erick Thohir: Fokus Bakti BUMN Perkuat Ekonomi Kerakyatan https://t.co/DPAb1Rg6de,erick thohir fokus bakti bumn perkuat ekonomi kerakyatan
